start	end	text
3688920	3693080	Clark, that thing's coming and we keep it from coming here.
3693120	3695880	Clark was shaken and he stammered over questions
3695880	3697360	about what he had just witnessed.
3697360	3699320	He asked if there's anything Maggie could do
3699320	3700360	about the heart.
3700360	3702440	She lifted it from the bag by the rod,
3702440	3705240	slowly sliding the organ from the metal.
3705240	3707680	Maggie held the heart in one hand
3707680	3710080	as it began to sputter blood.
3710080	3712840	She calmed Clark and retrieved a small wooden stick
3712840	3713680	from the corner.
3713680	3716560	She ran the stick through the hollow rod
3716560	3718600	and caught two small pieces of metal
3718600	3720560	that emerged from the other end.
3720560	3723120	Maggie reminded Clark of their backup plan
3723120	3727240	from the last job and noted he hadn't come back in time.
3727240	3729080	The circle of knowledge had already tried
3729080	3732360	to take his heart once and yet he still stood.
3732360	3735280	Maggie meditated on the fact that things move stranger
3735280	3737200	in the world than most thought possible.
3737200	3739200	She gave Clark his first job,
3739200	3741960	refusing to answer further questions.
3741960	3744360	The job would take Clark to Ari's funeral
3744360	3746160	at the city cemetery.
3746160	3748600	Maggie admitted to being shaken by the woman's death
3748600	3752040	but it presented an opportunity to be in the same place
3752040	3755920	as Stan Manstein who rarely left the city asylum.
3755920	3758200	Clark's job was to assassinate Stan
3758200	3759800	at his daughter's funeral.
3759800	3761520	Clark was initially horrified
3761520	3764560	but he remembered the unspeakable entity
3764560	3767120	waiting to break into this world,
3767120	3770960	steeled himself and requested a firearm.
3770960	3774520	John Lee Pettymore IV stood in front of a storage unit
3774520	3777600	with a large yellow symbol on the door.
3777600	3780520	It was the logo of the circle of knowledge,
3780520	3783720	six circles surrounding a larger circle.
3783720	3786920	Inside, he found a wooded territory
3786920	3790760	and he was suddenly holding one of the silver balls.
3790760	3793200	It gave off a comforting warmth.
3793200	3797160	Looking out, he saw a sky of endless darkness
3797160	3799960	under which two children held hands.
3799960	3803560	John's senses began to be overwhelmed
3803600	3807600	by the sounds of torment that filled his ears.
3807600	3810360	And then he woke up in the room with the filing cabinets
3810360	3813880	where he had been shot repeatedly by his own father
3813880	3817400	and John was confronted with the sight of his own body
3817400	3818960	dead on the ground.
3818960	3820600	Inspecting his reflection,
3820600	3825400	he saw he was now in his father's former frame.
3825400	3828280	John decided to covertly remain Kevin
3828280	3830200	for as long as he could.
3830200	3833360	Rosemary called for Kevin to join her
3833360	3836640	and John Lee Pettymore IV followed in his new body,
3836640	3839200	though he largely failed in his attempts
3839200	3841440	to extract any intelligence.
3841440	3844000	At the end of a black marble hallway,
3844000	3847560	jumpsuited fishmen guarded Marvin's massive,
3847560	3849760	strange office door.
3849760	3852840	Marvin greeted them, Rosemary and Kevin,
3852840	3856240	and announced they were moving into the final phase
3856240	3858920	of contentions demolition.
3858960	3863800	A small silver sphere sat on a tripod atop Marvin's desk
3863800	3866840	and an intense light show glinted out
3866840	3868760	from the room behind him.
3868760	3872400	Marvin ordered Rosemary and Kevin to go to the funeral
3872400	3875440	of Ari Manstein, the contention police officer,
3875440	3878760	to ensure that the new Charles, Keith Vigna,
3878760	3883200	was successful in his mission to apprehend Stan Manstein.
3883200	3885480	As they headed out into the city,
3885480	3889640	John Lee Kevinmore witnessed a rowdy band of revelers
3889640	3892720	using dirty dog grooming loyalty cards
3892720	3896600	to enter a grate that took them underground.
3896600	3899720	Keith left the glass compound and headed to the funeral
3899720	3902520	of Ari Manstein and his police cruiser.
3902520	3905400	The strange gun and camera with glass tubes
3905400	3908400	were no longer in this car.
3908400	3911960	On his phone, he found multiple missed calls from Drew,
3911960	3915800	as well as a voicemail that said the mass is growing
3915800	3919120	and pleaded for the officers to stay far away
3919120	3920280	from contention.
3920280	3923760	He sounded panicked and the call ended abruptly.
3923760	3927200	Keith chose to not change out of his tight orange polo
3927200	3929880	and big coral shorts and boat shoes.
3929880	3933520	In the city cemetery, the smell of a crawfish boil
3933520	3936440	wafted through the above ground mausoleums
3936440	3939360	and directed Vigna to the funeral,
3939360	3941680	where he spoke briefly to Ari's mother
3941720	3944520	and took a seat in the front row.
3944520	3946840	Clark came to on the concrete slab
3946840	3949680	in the middle of the underground dungeon room
3949680	3953120	below the mill on the other side of the city.
3953120	3954680	Maggie Cook backed away quickly
3954680	3957680	as she lowered the Xenon nematode back into the ground.
3957680	3960880	Maggie moved on, told Clark that after he completed
3960880	3962960	his mission of killing Stan Manstein
3962960	3964360	at Ari Manstein's funeral,
3964360	3966600	he was free to do whatever he pleased.
3966600	3968040	She offered to house him back
3968040	3969720	at the circle of knowledge if he wanted.
3969720	3971200	This job won't be daily.
3971200	3973960	At first, she said, but they would get him trained up
3973960	3976160	and working more often eventually.
3976160	3979520	Clark pressed her on it not being daily.
3979520	3981800	He was shaken by the thing he saw in his vision
3981800	3984600	and wanted to stop it immediately.
3984600	3986720	She was glad to see Clark's fire.
3986720	3990320	She said that's exactly what they need in the organization.
3990320	3993040	Maggie gave Clark a burner phone, a gun,
3993040	3995640	an old contention police uniform,
3995640	3997920	and a silver Honda Accord.
3997920	4002320	She'd be in contact with him the next day, December 7th.
4002320	4005840	Clark stopped for gas on the way to Ari's funeral.
4005840	4007400	While he was busy pumping,
4007400	4009680	a woman stealthily dropped a phone
4009680	4011920	into his car passenger seat.
4011920	4013200	Phone was scrubbed clean,
4013200	4016120	save a single text message that read,
4016120	4019680	do you wanna know why your parents were killed?
4019680	4022720	Clark immediately texted back, who is this?
4022720	4024960	Clark arrived at the city cemetery
4024960	4027600	and followed his nose to a small clearing
4027600	4031040	where a funeral service was set up for Ari Manstein.
4031040	4034240	Ari's mother, Jan, greeted visitors in the front.
4034240	4037320	Sat up there by the crawfish boil was Keith Vigna
4037320	4041440	wearing Sperry boat shoes, big coral blue shorts,
4041440	4043800	and a tight orange polo.
4043800	4046440	From Clark's distance, Keith looked healthy.
4046440	4050680	Clark, however, last remembered seeing Keith fucking die.
4050680	4054000	Then again, Clark seemingly came back from the dead himself,
4054000	4056640	so maybe it wasn't that surprising.
4056640	4059920	Clark didn't see Stan or John Lee Pettymore.
4059920	4062240	Leaning casually against a mausoleum,
4062240	4067200	he tried to inconspicuously hide in the back of the crowd.
4067200	4069880	While Rosemary drove John Lee Pettymore IV
4069880	4072120	and the body of his father, John Lee Pettymore III,
4072120	4075120	whom she knew as Kevin, to the cemetery,
4075120	4079040	Rosemary revealed the news of Charles' death shook her
4079040	4083000	as she thought the enhancements made them more robust.
4083040	4085160	Kevin reflected on the truth.
4085160	4086920	Everything dies.
4086920	4088760	They made their way through the raised
4088760	4091240	New Orleans-style tombs to the funeral
4091240	4094120	where they found a large crawfish boil.
4094120	4096120	John saw Keith sitting in the front row
4096120	4099400	in a ridiculous outfit and Clark near the back
4099400	4102880	in an old-fashioned contention PD uniform.
4102880	4106420	John split away from Rosemary, approached Clark from behind,
4106420	4109320	and muttered, bubblegum tree.
4109320	4112960	Recognizing the body of Kevin, Clark was apprehensive
4112960	4116000	but tentatively responded, bubblegum tree.
4116000	4118480	John Lee Kevinmore said nothing
4118480	4121680	and faded back into the crowd.
4121680	4124440	Jan Manstein settled behind the podium,
4124440	4126280	thanked everyone for coming,
4126280	4128800	and introduced her ex-husband,
4128800	4130420	who doesn't get out very often.
4130420	4132960	Stan Manstein, dressed in all white,
4132960	4135780	his hair and beard both long and tangled,
4135780	4137760	his face weathered like leather,
4137760	4139520	approached the microphone flanked
4139520	4141920	by three heavily armed guards
4141920	4145520	with various scars across their faces.
4145520	4148080	And then Stan began to speak
4148080	4152320	in a fully nonsensical language, but through the noise,
4152320	4156120	the three officers heard Stan in perfect English
4156120	4160400	as time itself began to slow down.
4160400	4165400	My daughter was kind, hardworking, and good every time.
4166400	4169680	She was those things when she was a police officer.
4169680	4172520	She was those things when she was a school teacher.
4172520	4175720	She was those things when she was a historian.
4175720	4179800	You see, one long time ago, when this land was stolen
4179800	4182080	and pioneer towns began to form,
4182080	4185200	Silas Cole was a miner in the mine
4185200	4188860	that employed the town nearby of contention.
4188860	4190800	While down in the mines,
4190800	4194500	Silas Cole came upon an odd black substance
4194540	4197460	and he became obsessed with studying it.
4197460	4201220	The substance was invisible to others, but not to Cole.
4201220	4204300	Exploiting the substance's wrong qualities,
4204300	4207020	he became an inventor and made so much money
4207020	4210140	off of his inventions that he bought the mine.
4210140	4212180	He built an office on the top floor
4212180	4214580	of the tall, skinny mining company building
4214580	4217340	that sat right above the mine itself.
4217340	4219540	He began to harvest the residue
4219540	4223140	and acquired a much firmer grasp on its tendencies.
4223180	4225860	He invented wild, magical things.
4225860	4228780	Each new invention brought him wealth and power,
4228780	4233440	but also released more of this inky substance into the town.
4233440	4235700	To divert his raising paranoia,
4235700	4237860	he began looking for a partner.
4237860	4240180	He found a similarly intelligent engineer
4240180	4243740	in his wife, Mary Cole, who could also see the substance
4243740	4245980	they began calling residue.
4245980	4248700	But Silas Cole was scared of their inventions.
4248700	4251780	He became paranoid that other people could see the residue
4251820	4254300	that was loose all over the town.
4254300	4257360	Consumed, he believed the town was plotting against him,
4257360	4261620	so he began kidnapping people he suspected knew too much.
4261620	4264780	As Stan spoke, Clark surveyed the crowd,
4264780	4267860	slowed around him as he moved at normal speed.
4267860	4269920	The guards looked slowed as well.
4269920	4271580	Clark made his way to the front.
4271580	4274500	John moved into a position behind Stan.
4274500	4278580	Keith made eye contact with Clark and they bubblegum treed.
4278580	4282140	Clark saw Keith's fresh scars running from his elbow
4282140	4283700	down to the tip of his finger,
4283700	4286520	as well as across his forehead down his face.
4286520	4288740	It didn't seem like the crowd was able
4288740	4290940	to understand Stan's speech,
4290940	4295180	but the three armed guards started to converge on Manstein,
4295180	4297420	though they moved in slow motion.
4297420	4298620	Following his orders,
4298620	4302380	Clark drew his gun and shot Stan in the chest.
4302380	4305460	Time immediately resumed back to normal pace.
4305460	4307860	John Lee Kevin Moore emerged from behind the stage
4307860	4310300	and began firing at one of the armed guards.
4310300	4312480	The crowd dispersed, panicked.
4312480	4314380	Keith joined in firing at the guards
4314380	4316540	with his small, powerful gun.
4316540	4319580	Three gunshots rang out from an unseen location,
4319580	4321540	finishing off one of the scar-faced,
4321540	4323900	black tactical gear-clad guards.
4323900	4327320	Another guard tried to fire off his wire arm,
4327320	4329060	like the android that attacked them
4329060	4330580	at James the Millworker's house,
4330580	4332500	but this time the massive man
4332500	4335020	accidentally hogtied himself.
4335020	4337320	John executed the other robot man
4337320	4340960	and Keith shoved his fingers into Stan's bullet wounds
4340960	4342380	to plug the leaks,
4342380	4345320	which jolted Stan back to consciousness.
4345320	4348040	The restrained robot guard fired at Clark,
4348040	4350560	putting bullets in his chest and arm.
4350560	4354040	Stan mustered the strength to continue his speech
4354040	4358720	and time began to slow once again.
4359880	4362680	The town was suspicious of the disappearances,
4362680	4365880	but most of the ones gone were bad people,
4365880	4368680	the whole saloon staff, the bartender, Miss Kitty,
4368680	4370800	the piano player, there was a few gamblers,
4370800	4373400	the town drunk, so they kept their heads down
4373400	4375160	and went about their business.
4375160	4377160	But then some good people disappeared,
4377160	4380420	a professor, a circuit judge, a rancher, a homesteader,
4380420	4382040	the homesteader's wife.
4382040	4385160	Then the preacher disappeared, the town freaked out
4385160	4388640	and they hired a roaming cowboy named Cornelius Beams
4388640	4392520	to kill their weird, paranoid figurehead.
4392520	4395800	Silas and Mary Cole were never seen again.
4395800	4398480	Neither was Cornelius Beams.
4398480	4402280	That was the history of contention,
4402280	4406560	when my daughter's name was Mia or Leah or Micah or Ben,
4406560	4409360	but her name is Ari forever now
4409360	4411840	and our history is different.
4411840	4414520	Mine is now definite.
4414520	4418960	Upon finishing his speech, Stan's body seemed
4418960	4422080	to instantly turn itself inside out
4422080	4424520	and blip out of existence.
4424520	4427840	Clark lost his shit and charged the hogtied guard
4427840	4428760	who had shot him.
4428760	4432560	Clark unloaded his entire clip into this man's head
4432560	4433840	while screaming.
4433840	4437220	Metallic clangs and buzzes clanged and buzzed,
4437220	4440380	sparks sparkled and wires spilled out
4440380	4442280	of the robot guard's head.
4442280	4443960	The crowd had made a run for it
4443960	4446040	and the three officers stood in silence
4446040	4448900	over the three massacred metal man bodies
4448900	4451820	next to the crawfish boil in the casket.
4451820	4454820	Keith made sure Ari's body was actually in the coffin.
4454820	4455740	It was.
4455740	4458240	Unsure of each other due to Kevin's presence,
4458240	4460940	Keith's scars and Clark's dated uniform,
4460940	4464440	the three men held each other at gunpoint.
4464440	4466000	Bubble gum tree.
4466000	4467380	They lowered their guns.
4467380	4469540	Keith admitted Kevin killed him,
4469540	4472120	but he owed Kevin's organization,
4472120	4474800	the Glass family, for his life.
4474800	4477060	Kevin asked Clark to speak to him alone
4477060	4478980	for a moment without Keith.
4478980	4482040	Keith went and occupied himself with the crawfish pot.
4482040	4485980	Kevin explained he used to be John Lee Pettymore IV.
4485980	4488820	John Lee Pettymore was more of a state of mind.
4488820	4491780	Turned out John's daddy was lobotomized
4491780	4495280	and had been Marvin Glass's head of security for a while.
4495280	4498140	When John died, it seemed he was some kind
4498140	4500860	of alien squid being or something.
4500860	4505240	He sucked out of John's brain and entered his dad's body.
4505240	4508500	Clark tried to clarify the squid being part.
4508540	4509900	Kevin said he didn't really know.
4509900	4511360	Maybe he was just mechanical.
4511360	4516040	He just knew he left John's body and entered Kevin's body,
4516040	4519400	the body of John Lee Pettymore III.
4519400	4522700	John Lee Kevinmore urged Clark to ask him something
4522700	4524340	only John would know.
4524340	4526460	Clark asked him about the little twins
4526460	4528540	they lost to the goo in the suburbs,
4528540	4530660	and John confirmed the story.
4530660	4533600	As they embraced, Clark whispered into John's ear,
4534480	4536520	Maggie's alive.
4536520	4537880	Kevin didn't believe him
4537880	4540260	and proposed that the chief was dead,
4540260	4542920	but that there were other versions of each of them.
4542920	4545920	Kevin explained he saw Clark broken and shattered
4545920	4547960	on the ground back in the Den of Sin,
4547960	4551160	but an older Clark came by, whispered some shit
4551160	4555160	over the body, and the two disappeared in a flash of light.
4555160	4557920	Clark lifted his shirt and showed John the hole
4557920	4560560	through his chest where his heart should have been.
4560560	4563400	Clark told John about waking up with his own heart
4564240	4565640	in a bag and running into Maggie.
4565640	4568200	He said he was now working for the Circle of Knowledge
4568200	4571940	and that Maggie and Jim Cook were both also involved.
4571940	4574560	Clark asked if John knew how Keith survived.
4574560	4577320	John had seen some figures with funny-shaped sides
4577320	4579280	drag Keith's body away.
4579280	4581840	Marvin Glass told John they'd turned Keith
4581840	4583600	into the new Charles.
4583600	4586960	The Glass family performed some sort of upgrade procedure
4586960	4588600	on all of their cronies.
4588600	4591560	Clark asked if John was medley now.
4591560	4594320	Through his bullet holes, they could both see
4594320	4598040	metal lining in the layers of flesh.
4598040	4601040	The two looked back at Keith to see him dipping his hand
4601040	4604400	straight into the boiling pot of crawfish.
4604400	4607320	John walked up to Keith and whispered in his ear,
4607320	4609920	I know what you did to my smokies,
4609920	4611420	and punched him in the gut.
4611420	4614760	Keith realized Kevin was John and gave him a hug.
4614760	4617840	A big smile spread across Keith's face.
4617840	4620160	John stopped him and explained he had learned
4620160	4623880	this was all some kind of business play for Marvin Glass.
4623880	4626300	Marvin wanted to demolish contention
4626300	4627980	so he could have the land.
4627980	4630480	They've got to save the town.
4630480	4633480	Clark shared it may be bigger than just the town.
4633480	4636880	He recounted the vision he saw, barely keeping it together.
4636880	4639400	Clark explained the Circle of Knowledge is a group
4639400	4642580	he worked for now that tried to keep the thing he saw
4642580	4645440	in the vision from becoming a reality.
4645440	4647560	Part of that mission apparently included
4647560	4649400	killing Stan Manstein.
4649400	4652120	That really fucked Keith over.
4652120	4655320	The Glass family rebuilt him and tasked him
4655320	4658420	with bringing Stan back alive.
4658420	4661980	Additionally, Drew had been calling Keith to tell him
4661980	4664280	to get the hell away from contention.
4664280	4667220	Unfortunate because Clark had planned on grabbing his guns
4667220	4670200	and things from his house and moving shop up to the mill
4670200	4672000	on the other side of the city.
4672000	4674560	Keith mused that he hoped the helmet and radio
4674560	4676180	were still in the evidence room
4676180	4678280	at the contention police department.
4678280	4680840	They realized the gun and the camera
4680840	4684380	now likely belonged to Marvin Glass.
4684380	4687440	John thought about it, put his hands up to his head
4687440	4691440	and his eyes went white as he looked elsewhere.
4694120	4697640	John, as your eyes roll backward, your vision goes dark.
4697640	4699960	Images begin flashing through your mind,
4699960	4702820	just snippets, moments, and you try to keep up
4702820	4706120	as the speed of this sequence waxes and wanes.
4706120	4710240	You see a motel safe, shiny, black, and closed.
4710240	4712720	You see the sign for Bean's Pond,
4712720	4715260	the little pond behind Chief Maggie Cook's house
4715260	4716480	in contention.
4716480	4717900	You see a television.
4717900	4720320	It's blinking with different letters on it.
4720320	4724320	R-S-T-L-N-E.
4724320	4726560	You see a small clearing in the woods.
4726560	4728520	The ground is scorched.
4728520	4732180	In a dark room lit by various electronics and machines,
4732180	4736340	you see a massive, shiny metal sphere, 20 feet tall,
4736340	4739940	with silvery arms extending from either side.
4739940	4744020	A tube connects this gargantuan ball to a machine below.
4744020	4745700	The machine begins whirring,
4745700	4747560	and you see a small metal sphere,
4747560	4749220	roughly one inch in diameter,
4749220	4752020	begin moving up through the tubing
4752020	4755940	into the larger armed version of itself.
4755940	4759020	As this happens, a vast circle opens up in the ceiling
4759060	4762260	and a disorienting amount of light and sound
4762260	4766540	pours into this room, revealing text painted on the back wall
4766540	4770420	that says the same thing you hear violently chanted
4770420	4775420	by an unseen crowd, Planet Juggernaut.
4776260	4777320	The scene changes again,
4777320	4779940	and you see Marvin Glass standing at his desk
4779940	4783340	in the grand room you recently stood in as Kevin,
4783340	4785300	alongside Rosemary.
4785300	4788460	Marvin is holding the odd camera with glass tubes
4788740	4793740	closely inspecting it, tapping its lit red luminaire.
4793780	4797260	On his desk are two file folders splayed open
4797260	4800640	entitled Clark Bishop and Keith Vigna,
4800640	4802760	contention police officers.
4802760	4806020	You can see in Keith's file are various clippings
4806020	4807700	about the Beans family,
4807700	4811140	the tragic accidental deaths of William and Lena,
4811140	4814380	Keith's parents, the takeover of the family business
4814380	4815580	by Ferguson.
4815580	4818300	In Clark's file, there's a newspaper article
4819100	4822100	about the murderer who killed Clark Bishop's parents
4822100	4823580	and love.
4823580	4827920	There's a mugshot of a woman smiling a cold, vacant smile
4827920	4831900	behind asymmetrical bangs covering one of her eyes.
4831900	4835020	And written in Sharpie underneath the mugshot,
4835020	4838300	it says in all caps, Karen.
4839460	4841100	In the mid morning sunlight,
4841100	4844060	in the wake of a funeral gone horribly awry,
4844060	4847000	Keith and Clark watched John's eyes,
4847000	4849360	which had rolled into the back of his head,
4849360	4850800	returned to normal.
4850800	4853880	John believed he'd developed the second sight
4853880	4856360	in his transition from John to Kevin,
4856360	4858400	or perhaps he'd had it all along.
4858400	4862460	He relayed everything he saw sans the planet juggernaut bit.
4862460	4865640	Keith recalled his brother's watch was in his safe
4865640	4867240	at Hotel Motel.
4867240	4869120	When Keith had put on the watch,
4869120	4872440	he felt like he was on some alternate plane
4872440	4874680	and knew he needed to take it off.
4874680	4877600	Clark asked Keith if it was as though the ground
4877600	4879120	were made of light.
4879120	4881560	No, it was more like in his mind,
4881560	4883680	he was seeing different stuff.
4883680	4887040	It was hard to decipher what was real and what wasn't.
4887040	4890480	John asked if Bean's pond meant anything to anyone.
4890480	4892080	When he thought about the objects,
4892080	4894080	those were the things he saw.
4894080	4896680	Clark made the connection that the letters John saw
4896680	4899200	flashing on the TV are the letters they give you
4899200	4902200	for the final puzzle in Wheel of Fortune.
4902200	4904280	When Clark woke up with the hole,
4904760	4905960	he had a bag with him.
4905960	4909200	In the bag was what he thought was his heart
4909200	4911520	and next to that was another bag
4911520	4914200	that had those letters in it.
4914200	4917680	John informed them they are not the first group of three
4917680	4920040	to try to combat this kind of stuff.
4920040	4922080	Before John, Clark, and Keith,
4922080	4924680	there was a group called K-Cell.
4924680	4928120	Kevin, John Lee Pettymore IV's adopted father
4928120	4930880	who he now inhabited the body of,
4930880	4933240	a man named Kyle, unknown,
4933240	4938040	and a woman called Karen, also known as Anne Love.
4938040	4941000	John told Clark he knew Anne Love
4941000	4943840	had been the one to kill his parents.
4943840	4944760	He didn't know why,
4944760	4947760	but Marvin Glass turned the group against itself
4947760	4950800	and Karen was the only one to get away.
4950800	4953520	Marvin made Kevin shoot Kyle.
4953520	4956080	He was looking for the metal sphere
4956080	4959520	and he apparently already had one in his possession.
4959520	4961840	Everyone wants these spheres.
4961840	4965480	John had one when he arrived at the Glass family compound.
4965480	4969080	Marvin Glass had one and he wanted to collect more
4969080	4970640	and learn how they work.
4970640	4972760	They realized the one John had
4972760	4977000	was now likely in the possession of Marvin Glass.
4977000	4980720	In John's vision, he had just seen one of those spheres,
4980720	4983120	but it was massive, gargantuan.
4983120	4986520	It had arms and a little tube coming out of the bottom
4986520	4990360	and up that tube he saw one of the small spheres go.
4990360	4992560	A huge light opened in the ceiling
4992560	4995160	like it was opening to allow this thing to come through
4995160	4999120	and the wall behind it read, Planet Juggernaut,
4999120	5000960	like the bedding stubs they found
5000960	5003760	in John Peter's house and storage unit.
5003760	5006400	Keith remembered that when he had the watch on,
5006400	5007920	it clouded his thoughts
5007920	5010360	and made him feel like he was going insane,
5010360	5012320	but one of the feelings he had
5012320	5015040	was wet dirt and grass on his fingers
5015040	5019360	and he saw a metal door slightly buried that read,
5019360	5023920	here lies the beans, scientists beyond measure,
5023920	5026560	saviors of the world.
5026560	5030480	Keith was positive somewhere along the beans bloodline
5030480	5032600	was something he didn't know.
5033560	5037200	Clark reminded Keith it was someone related to Keith
5037200	5040040	that came in and solved the town's Silas
5040040	5042920	and Mary Cole problem back in the day.
5042920	5045880	Keith didn't know where Cornelius beans fit in
5045880	5048200	with his family being scientists
5048200	5051840	and he didn't know where to find that metal door,
5051840	5053760	but he felt the door was real
5053760	5058560	and maybe there's something inside it they needed to find.
5058560	5060640	One of the last things Clark remembered
5060640	5062400	was being in Glass's office
5062400	5065800	and it sounded an awful lot like Glass hired Keith
5065800	5068720	to kill his own brother, Ferguson Beans.
5068720	5071080	Keith had even asked where the money was.
5071080	5072720	Since they're all working together again,
5072720	5075720	Keith didn't see the point in hiding it from them anymore.
5075720	5079280	Keith didn't know it was Marvin Glass hiring him to do it.
5079280	5081240	He was approached by his niece.
5081240	5084520	Keith explained that he'd hated his brother Fergie
5084520	5086160	since they were little boys.
5086160	5090120	So when this opportunity arose, he jumped at it.
5090120	5093000	The agents, Kennedy, McKinley and Harrison
5093000	5096720	had tasked them with quote neutralizing the threat
5096720	5099600	and they were supposed to call a phone number.
5099600	5102560	It'd been about 48 hours since they'd seen the agents
5102560	5105360	and the agents had given them a 48 hour deadline
5105360	5109200	so it'd be right about now that they'd be receiving a call
5109200	5112040	back at the contention police department.
5112040	5113840	Keith tried giving Drew a call
5113840	5115960	but it went straight to voicemail.
5115960	5117840	John pointed out the Glass family
5117840	5120160	might think Keith is still one of them
5120160	5122200	and they definitely think Kevin John
5122200	5123960	is still one of them as well.
5123960	5126240	And while Keith may have failed at his mission
5126240	5128280	of bringing Stan Manstein back,
5128280	5131040	he wouldn't have to infiltrate the Glass building.
5131040	5132840	He could return under the guise
5132880	5135720	of bringing in the guy who killed Stan Manstein,
5135720	5137000	that being Clark.
5137000	5140800	Then all three of them would be inside if things go awry.
5140800	5143240	The plan was to Chewbacca Clark
5143240	5147800	and use that farce to get close enough to kill Marvin Glass.
5147800	5150240	They decided to call the number the agents left them
5150240	5153000	on the way to the Glass family compound.
5154120	5156400	Suddenly, with an erupting shriek,
5156400	5158880	a massive creature materialized
5158880	5161200	on top of a nearby mausoleum.
5161200	5164520	It was a six and a half or seven foot tall creature
5164520	5167440	with long limbs wearing a black suit
5167440	5172040	over its gaunt frame covered in translucent skin.
5172040	5174240	This thing looked Clark Bishop in the eyes
5174240	5178720	and screeched, hello subject one, five, two, two, five,
5178720	5181920	one, eight, one, nine, five, five, one, eight,
5181920	5185080	please add me the book, please.
5185080	5187160	The figure stared and stuck out
5187160	5189800	one of its overtly long arms.
5189840	5193600	Clark's gun was immediately trained on the mysterious figure.
5193600	5197760	John reached out a hand in greeting from 20 feet away.
5197760	5200280	The creature's arm was long, but not that long.
5200280	5203160	Keith ran behind the closest mausoleum and hid
5203160	5204880	as he pulled out his gun.
5204880	5209080	Clark felt an internal struggle, but managed to overcome it
5209080	5212280	and he continued to hold his gun steady at the creature.
5212280	5215600	Please, I would not like to ask again,
5215600	5217960	please give me the book.
5217960	5220520	Clark didn't know what book the creature was talking about.
5220520	5225520	The thing asked Kevin Lee John Pettimore the Thirth his name.
5225520	5229080	Kevin John responded in truth that his name was Kevin John
5229080	5230720	and that it was a long story.
5230720	5232960	He asked the creature its name.
5232960	5237160	The creature said its name was four, three, six, two, nine
5237160	5240280	and reiterated it was therefore the book.
5240280	5242760	Kevin Lee Pettimore the Thirth said again
5242760	5245800	that none of them knew which book it was talking about.
5245800	5250360	The creature claimed it could feel the book was nearby.
5250360	5252400	Clark looked around for Keith and noticed him
5252400	5255880	behind the mausoleum just as Keith took a shot at the creature
5255880	5257920	with his small powerful gun.
5257920	5261880	The bullet blasted through the creature's arm, but as it did,
5261880	5267040	the arm merely dissipated and began to slowly reform.
5267040	5270120	Before Keith could smell the smoke from his gunshot,
5270120	5272120	the creature was standing in front of him
5272160	5274360	with a hand on Keith's throat,
5274360	5278000	holding him up against the outside of the mausoleum.
5278000	5280720	It was as if they had all been standing still
5280720	5283720	as the creature walked casually towards him,
5283720	5287120	but it moved at an impossible speed.
5287120	5291120	It was probably like what the crowd saw them doing earlier
5291120	5293680	during Stan's speech at the funeral.
5293680	5296920	It asked Keith his name as it continued holding him
5296920	5301160	by the neck and Keith responded immediately with his name
5301160	5305000	without ever making the decision to do so.
5305000	5307520	He answered the creature's next questions too.
5307520	5308800	He was here for the funeral
5308800	5310920	and he was shooting because he was scared.
5310920	5313880	The thing slowly placed Keith back on the ground
5313880	5317040	and commanded that he not be scared.
5317040	5321000	And with that, Keith wasn't scared.
5321000	5324920	The creature told them it was only there for one thing
5324920	5328720	and it would leave as soon as it had the book.
5328720	5331440	John told Clark to give it the book.
5331440	5333320	Clark stuttered and stammered nervously
5333320	5335000	insisting he didn't know what book it wanted,
5335000	5336320	he did not have a book
5336320	5339280	and all he had were the clothes on his back and a gun.
5339280	5340880	The creature looked around frantically,
5340880	5343600	muttered to itself and began freaking out,
5343600	5347160	unable to understand why Clark didn't have the book.
5347160	5350120	Keith searched Ari's coffin for a book.
5350120	5351840	All he found was Ari's corpse
5351840	5353760	and all he achieved was upsetting
5353760	5355680	the already confused old lady
5355680	5357920	who had been left there on her own,
5357960	5360680	unable to leave the funeral quickly in her wheelchair.
5360680	5363040	Clark asked the creature to describe the book
5363040	5364480	but the creature only responded
5364480	5367720	that it was necessary for it to take the book from him
5367720	5371720	because Clark's time with the book had come to an end.
5371720	5374560	They did not want him using the book any further.
5374560	5376800	The creature insisted the book was there
5376800	5378560	and it needed to bring it back.
5378560	5380600	Keith started shooting the thing again,
5380600	5384200	it dissipated fully into smoke and ceased to be there.
5384200	5386520	Keith lost his shit and attacked Clark,
5386520	5388200	paranoid and afraid.
5388200	5389760	They eventually calmed him down
5389760	5392160	with smooth words and quick slaps.
5392160	5393120	When he snapped out of it,
5393120	5395080	Keith wondered aloud if that thing
5395080	5397560	reminded them of Marvin Glass.
5397560	5399880	Conversations circled back to the book.
5399880	5402280	Clark mentioned he had previously encountered
5402280	5404720	a strange book at Jim Cook's house.
5404720	5406960	Jim Cook was in the circle of knowledge
5406960	5410400	and Clark had found a particular leather bound book of his
5410400	5413160	that was quote, freaky deaky.
5413160	5415480	He also described this book as quote,
5415480	5419040	extremely grimoire-ish and it had the symbol
5419040	5421360	of the circle of knowledge on the front.
5421360	5423840	It was possible that this was the book
5423840	5427080	the creature had wanted but he hadn't taken it.
5427080	5429720	Keith asked if Clark opened this book.
5429720	5433400	Clark reiterated its freaky deaky nature.
