start	end	text
3492200	3493280	Get inside your own stomach.
3493280	3494120	Shut up, Luke.
3494120	3494960	That's my whole deal.
3498440	3499840	I get inside my own stomach.
3506280	3508000	Knowing I'm a ticking time bomb,
3508000	3512000	I watched like the last long white hair
3512000	3513880	breezing by of Shelley get in me.
3513880	3516240	And I just try to shove my head in there after him.
3516240	3519440	As you get your head close, you feel like.
3519440	3521960	While munching on some fungus.
3523840	3526920	You shove the last little bit of it into your mouth,
3526920	3531080	shove your face and hands into your own stomach.
3531080	3533800	It just falls away.
3533800	3536920	And just so you feel this like warm wetness.
3536920	3539920	It's like, you smell saline in the air
3539920	3542200	and you hear this like weird noise
3542200	3544400	as your hands go through
3544400	3547440	and you feel the grip of friends hands,
3547440	3551000	family's hands on the other side, pulling you through.
3551000	3552840	You made it.
3552840	3554360	It's like in the labyrinth
3554360	3556680	when she goes down the tunnel.
3560680	3564520	Just as I'm ecstatic about those hands on mine,
3565600	3569200	I remember my wife and children.
3569920	3573400	We're your family now.
3573400	3577400	Yeah, my family's in me.
3580400	3583720	The four of you on the other side
3583720	3588160	of Jimmy Corrigan's unnatural stomach.
3589560	3590680	Plus Brandon.
3590680	3591520	Right?
3591520	3593000	Plus Brandon.
3593000	3593840	Oh, hey.
3593840	3596200	And the coworker.
3597880	3599320	Co-workers nowhere to be seen,
3599560	3600400	but you're all-
3600400	3602560	Further on in the territory.
3602560	3604560	Looking at a sprawling town park
3604560	3608120	straight out of the 1950s idea of the future.
3608120	3610080	Perfectly manicured trees
3610080	3612480	like enormous emerald cake pops line,
3612480	3615440	a colorful synthetic walkway
3615440	3617280	that you've been pulled up onto
3617280	3620360	in this slightly bouncy, comfortable sidewalk
3620360	3622080	would take you all the way around
3622080	3624760	this gigantic green area around you
3624760	3626880	where on the far side,
3626880	3631880	maybe, I don't know, 124.3 meters away or so,
3632600	3636840	people in yellow and green uniforms are running around
3636840	3639640	and all the way across this park.
3639640	3642040	So monumental, they are clear from here.
3642040	3644560	There are two statues of men,
3644560	3647440	each about 26.3 meters tall,
3647440	3648880	made of green rock.
3648880	3650240	Yeah, dude.
3650240	3652400	They stand in front of a gorgeous building
3652400	3655120	seemingly made of glass and grass
3655120	3657280	and a woman in judge's robes
3657280	3660440	and a powdered wig wearing electric blue heels
3660440	3661960	looks at you and says,
3661960	3665360	or very quickly we need to get you inside and hidden.
3665360	3668840	Quick, everyone, before anyone sees.
3668840	3672360	And that is the end of Holy Cow Farms.
3672360	3673320	Thank you so much.
3673320	3676240	Holy, holy shit.
3676960	3677800	Okay.
3677800	3678640	Yeah.
3678640	3679480	First you tell Becca what happened.
3679480	3681320	Oh my, I knew it.
3681320	3682160	Yeah.
3682160	3683000	Oh my gosh.
3683000	3683840	Yeah.
3683840	3685680	I just want to go to this place.
3685680	3689120	That's a place that's in another part of our podcast.
3689120	3691360	This is the easiest way to say all that.
3691360	3693240	It's very nice here.
3693240	3695680	Yeah, it seems that way, huh?
3695680	3696520	It's growing.
3696520	3697360	It's growing.
3697360	3698200	It's growing.
3698200	3699040	It's growing.
3699040	3699880	It's growing.
3699880	3700720	It's growing.
3700720	3701560	It's growing.
3701560	3702400	It's growing.
3702400	3703240	It's growing.
3703240	3704080	It's growing.
3704080	3704920	It's growing.
3704920	3705760	It's growing.
3706120	3708480	It's Grover's Gorge, which is like,
3708480	3709320	Oh!
3711960	3714080	Which is like if Walmart had a city
3714080	3715760	that all its employees lived in.
3715760	3717800	Oh yeah, actually they do have one of those
3717800	3720400	and they've got some pretty good concerts.
3720400	3721480	Yeah.
3721480	3723160	Oh shit.
3723160	3726680	Becca, Scott, thank you so much for coming on
3726680	3729760	and joining us for this four episode run
3729760	3730600	here in season two.
3730600	3731880	Thank you so much.
3731880	3733200	But also this was so much fun.
3733200	3734040	The series.
3734040	3734880	Such a blast to play with you.
3734880	3735720	Aw.
3736720	3738360	Thomas, Joe, Luke.
3738360	3739200	Nailed it.
3739200	3740040	Thank you for having me.
3740040	3741880	Oh, we're in the mind palace now.
3741880	3745240	And also the MVP was Dylan.
3745240	3746080	Absolutely.
3746080	3746920	The straight ass dude.
3746920	3747760	Do it.
3747760	3748600	Shout out to him.
3748600	3750160	Zeitgeist is so cool.
3750160	3751520	Zeitgeist, for the win.
3752520	3753360	For the win?
3753360	3754520	For the win, dude.
3755720	3756560	Epic.
3756560	3758520	I love some cosmic horror that ends up
3758520	3760760	in everybody dying and little explained.
3760760	3762840	That's my way to roll play.
3762840	3765640	So thank you so much for letting me be a part.
3766560	3767400	Yeah.
3767400	3770120	This was actually a fate worse than death, I think.
3771080	3771920	Which is fun.
3771920	3773520	Sometimes when a belly opens up,
3773520	3776840	you just need to either dive right in or cannonball.
3776840	3777680	Yeah.
3777680	3778520	Yeah.
3778520	3780080	Cannonball.
3780080	3784320	That's the only mystic advice my dad gave me about dating.
3784320	3785160	Oh yeah.
3786200	3788480	I've never used it, but I've wondered what it meant.
3788480	3789760	When I was in sixth grade,
3789760	3794120	my dad told me that you have to make the woman come first.
3794120	3795360	That was inappropriate for me.
3796360	3797200	Yeah, that's true.
3797200	3798920	Really sage advice.
3800920	3803160	But he's a Christian, so we don't listen to him.
3804760	3805600	Good job, dad.
3805600	3806440	All right.
3806440	3809560	And, Becca, do you want to give the people
3809560	3812040	like a shout out for where they can find you
3812040	3813040	on the internet?
3813040	3815040	Look into the cameras, tell the people
3815040	3816400	what you got going on.
3816400	3819360	Besides the show notes, which there will be a link
3819360	3821640	to your website and your Twitter account.
3821640	3823320	Or anything else you want.
3823320	3824320	Or whatever you want.
3824480	3826560	Look at them show notes.
3826560	3828800	There's a bunch of backlog of me running
3828800	3830760	Call of Cthulhu games on my YouTube channel,
3830760	3832200	Good Time Society.
3832200	3834440	You can find me on the internet at the Becca Scott.
3834440	3835280	So go do it.
3835280	3836120	Do it.
3836120	3837160	Absolutely do it.
3837160	3838280	I'm going to do it right now.
3838280	3839480	Go learn how to play a game
3839480	3842720	because she does the coolest tutorials on board games.
3842720	3843560	That's how I've learned how to play a game.
3843560	3845200	Thank you.
3845200	3846200	I do do that.
3846200	3849200	Joe was so fucking excited when I said Becca Scott
3849200	3850040	was going to be on.
3850040	3851000	I'm a big fan.
3851000	3853120	I'm a very big fan.
3853120	3853960	Doo doo.
3854440	3856240	Thank you so much for coming.
3856240	3858000	Yeah, and doo doo to you listeners.
3859240	3860080	Doo doo all around.
3860080	3861280	Doo doo unto you.
3861280	3862720	Oh my God.
3862720	3863560	Yeah, that was fucking tight.
3863560	3864400	Well thanks, Francis.
3864400	3865240	Thank you so much.
3865240	3866080	Thank you so much.
3866080	3866920	That was awesome.
3866920	3869560	I lost audio at 70 minutes.
3869560	3871080	No shit.
3871080	3873120	Are you for real?
3873120	3876160	How long was it supposed to be?
3876160	3879200	Oh, well I have an hour 17.
3879200	3881080	So you lost the last seven.
3881080	3882760	I think that was just some bullshit.
3882800	3886280	Yeah, and also I have a recording of us.
3886280	3887120	Through that, yeah.
3887120	3887960	Through OBS.
3887960	3888800	We'll be fine.
3888800	3890480	So we'll be fine.
3890480	3891320	Oh, thank God.
3891320	3892160	That was scary.
3892160	3893280	Did you write down?
3893280	3894880	Yeah, I wrote down everything.
3906880	3908120	I need a second.
3909640	3912200	You've got to run the calculations to see.
3912960	3914440	836.
3917200	3918920	Which Bible verse is that?
3919880	3920720	Oh, you don't know?
3920720	3921560	I know.
3921560	3924520	We're not a Christian podcast.
3924520	3928480	Thou shalt climb in the belly of your brethren
3928480	3932080	and be with him internally inside his own guts.
3932080	3933040	That sounds right, yeah.
3933040	3936360	Yeah, and also if your brother dies, you marry his wife.
3942200	3947200	If it's some consolation
3947200	3952200	It's a lie
3952200	3957200	It's a lie
3957200	3962200	It's a lie
3962200	3967200	It's a lie
3968200	3975200	If it's some consolation
3975200	3982200	I was thinking the same thing
3982200	3988200	I am now mechanization
3988200	3993200	All my muscles work like swings
3997200	4002200	All my muscles work like swings
4002200	4004200	It's like a primal urge.
4004200	4006200	It's like a hunger deep within you.
4006200	4009200	It's like a paranoia.
4009200	4010200	Looking over my back.
4010200	4012200	It's like a whirlwind.
4012200	4013200	It's Linkin Park.
4013200	4016200	And it's all my fault.
4027200	4029200	Thanks for watching!
