start	end	text
3500040	3503760	part-time ambulance and largely volunteer fire department,
3503760	3505920	a town library, a post office,
3505920	3509000	an auto and body shop, and a pair of local banks.
3509000	3511280	A little further out, more standard stuff.
3511280	3513680	Grocery store, hardware store, pharmacy,
3513680	3516800	a family video, pair of churches,
3516800	3520920	24 hour diner and ice cream shop called the Mega Deuce.
3520920	3522760	And then further out in town,
3522760	3526960	you have a pair of unbranded gas stations, a bowling alley,
3526960	3529240	a Dollar General, an auto zone,
3529240	3531620	a bar called Murrells County Bunker,
3531620	3534160	and then the place where you'll be staying,
3534160	3537320	Murrell's Shut Eye, a 12 room motel.
3537320	3538680	And someday if they're lucky,
3538680	3540160	they'll actually get fast food
3540160	3542760	or a real restaurant in this town.
3542760	3544880	That's Groversville in a nutshell.
3544880	3546700	What was the ice cream shop there?
3547520	3548360	The Mega Deuce.
3548360	3549740	The Mega Deuce.
3549740	3552500	I'm lactose intolerant, so that adds up perfectly.
3553660	3554720	That's their slogan.
3556060	3558180	One Mega Deuce, one Mega Deuce,
3558180	3559940	and you'll be making a Mega Deuce.
3561700	3563020	That's just good marketing.
3564460	3565940	You trying to take a shit?
3568820	3570860	Come on down to the shit hole.
3570860	3573100	You know in town,
3573100	3576560	you're given the name of the sheriff before you left,
3577280	3581680	his name is Dan Oakley, as in the sunglasses.
3581680	3584640	You called ahead and you had booked rooms in advance
3584640	3588000	at Murrell's Shut Eye, the motel, whenever you needed.
3588000	3589680	Getting late though on the first day,
3589680	3593480	this is probably about seven o'clock,
3593480	3595400	first night getting into town.
3595400	3596240	Where do you wanna go?
3596240	3598520	Do we know where Jane lives?
3598520	3602260	You do have her address, you can go check it out for sure.
3602260	3604360	I'm so deeply sorry, I'm about to piss my pants,
3604360	3606000	I've been holding it for like 30 minutes.
3606640	3608360	Back in like literally 20 seconds.
3608360	3609360	Dude, just piss your pants.
3609360	3610200	Yeah.
3610200	3612040	Yeah, it's better radio though.
3613880	3615120	Can we just keep talking?
3616260	3617760	You're gonna cut all this or?
3618760	3620000	Okay, I'm done.
3620000	3621520	Oh, he did it.
3621520	3623240	Oh, that's a lot.
3623240	3624600	Why is it so sticky?
3624600	3627000	I say we get all in the same car.
3627000	3628560	I was gonna say we could call her,
3628560	3632320	but I don't, I think maybe if we just drop in,
3632320	3633600	she's probably not doing anything,
3633600	3635360	there's not much to do around here.
3635560	3637920	There was the possibility that she was missing,
3637920	3641060	abducted by the burning operating laser lights
3641060	3645080	that inflict you with super strength, but endless pain.
3645080	3647320	Well, hopefully that's not the case.
3647320	3649080	I hope so too, Tan.
3649080	3650600	Vroom, vroom, vroom.
3651880	3654720	So do we leave the, we should leave the Bronco
3654720	3656320	maybe at the motel?
3656320	3657160	Merle's Shudai.
3657160	3657980	Merle's Shudai.
3657980	3660320	I'll hop in the DEA car if we wanna take one.
3660320	3662680	What kind of car is the DEA car?
3662720	3665400	It's a nice early 90s sedan.
3665400	3666440	Yep, I got it.
3666440	3667640	Hold on, I got the image.
3667640	3668720	Is it a Lincoln town car?
3668720	3671920	It is a 1992 Crown Victoria LX.
3671920	3673360	Nice. Nice.
3673360	3674280	She's gorgeous.
3674280	3675640	Beautiful car. Gorgeous.
3675640	3676480	Burgundy.
3676480	3680300	Burgundy 1992 generation one Crown Vic,
3680300	3684160	and then your 1992 Ford Bronco XLT.
3684160	3685000	Very lovely.
3685000	3686040	Yeah, those are your two cars.
3686040	3688080	All right, you're gonna take the Crown Vic.
3688080	3691760	You're gonna go to the Allen household.
3691760	3693920	Jane Allen's house.
3693920	3694740	You're not calling.
3694740	3695580	You're driving there, correct?
3695580	3697280	Just going, showing up.
3697280	3698120	Cool.
3698120	3700800	Do we want to run by the sheriffs first?
3700800	3702060	That's probably not a bad idea
3702060	3704040	just to be in good graces with the locals.
3704040	3706000	Be in good graces and also just-
3706000	3708280	But should we even announce that we're here?
3708280	3709100	Yeah.
3709100	3711000	I mean, there's definitely an advantage
3711000	3712200	to the element of surprise.
3712200	3715080	I don't know if it's on this high school girl.
3715080	3718160	She seems like probably just another victim at this point,
3718160	3719480	unless she's abducting people,
3719480	3721380	taking them out to the woods,
3721380	3724520	operating on them with supernatural light surgery
3724520	3726440	and releasing them as pain monsters.
3726440	3729120	Well, I think we have our primary suspect,
3729120	3730640	so let's go find her and kill her.
3730640	3733240	Yeah, actually, the more I'm talking about this,
3733240	3734560	the more I'm talking to myself into it.
3734560	3736160	We should bust that door down.
3737280	3738880	I mean, we could do it in character or out of character,
3738880	3741820	but I think Harlan's point to visiting Jane
3741820	3744680	was because he went missing when he was going to her house.
3744680	3746120	So if she knew anything about
3746120	3747400	what he had been doing that day,
3747400	3748920	but also I kind of wanted to know
3748920	3750300	where the kids hang out in town.
3750300	3751140	Yeah, totally.
3751140	3754380	But maybe it's a mispronunciation of her last name,
3754380	3755220	Jane Alien.
3755220	3756040	Ooh.
3756040	3756880	It's right there.
3758200	3759040	It's up to you guys.
3759040	3760440	Do you want to do Sheriff first or Jane first?
3760440	3761520	Well, let's go talk to Jane
3761520	3763560	and then we can swing by the Sheriff's office.
3763560	3765660	Yeah, we can tell him it was on our way into town.
3765660	3768240	Jane probably also is closest to this case
3768240	3769080	and you're right.
3769080	3771640	If we need to hide any of the, you know,
3771640	3773680	it's not called Delta Green yet, right?
3773680	3774520	Or it is?
3774520	3775340	It is.
3775340	3777380	But it's a little more underground
3777380	3779260	and cell-based and whatnot.
3779260	3782780	Presumably you all are from a particular cell,
3782780	3783600	the two of you?
3783600	3786620	Yeah, you told us which cell that would probably be,
3786620	3787780	lore-wise.
3787780	3789980	Does somebody else want to say it out loud first?
3789980	3792420	Oh yeah, well, I'm Agent Nan, obviously.
3792420	3794260	Cindy Woodabaga is Agent Nan.
3794260	3797140	Yeah, and I'm her partner, Agent Nephew.
3797140	3798140	Right, yeah.
3798140	3799460	So we're in Ncell.
3799460	3802840	Yeah, Ncell, which isn't a funny word in the early 90s.
3802840	3803680	Not yet.
3804680	3805760	It's not a funny word now.
3805760	3810040	It's a dangerous, poor, random hole.
3810040	3810880	Yeah.
3813800	3817000	May as well, like, come up on Delta Green's, like,
3817000	3818920	keywords to, like, look into.
3818920	3820080	Yeah.
3820080	3821280	Or they just skip that one.
3821280	3822640	There's only 25 cells.
3824980	3829040	It's like skipping the 13th floor on elevators and stuff.
3829040	3832240	L-M-O, we got them all.
3832280	3833880	Yeah, could we be T cell for Tennessee
3833880	3836060	instead of N cell for Nashville?
3838160	3841120	All right, so you drive to Jane Allen's house
3841120	3842080	outside of town.
3842080	3844560	It's a slightly nicer house than many of the others,
3844560	3847320	about a mile outside of town.
3847320	3848260	Again, it's a small town,
3848260	3850280	so that only takes a couple of minutes.
3850280	3853040	You roll up to a nicer two-story house,
3853040	3856080	well-manicured lawn, couple cars in the driveway.
3856080	3859200	Definitely looks a lot nicer than a lot of the other houses
3859200	3860760	that you've driven by on the way out here.
3860760	3863240	Nice enough to have a secret alien laboratory
3863240	3864080	underneath it?
3865120	3865960	Quite possibly.
3865960	3867520	Mm.
3867520	3868360	What do you do?
3872440	3873280	Good knock.
3873280	3874480	You tap on your microphone loudly.
3876200	3878520	You just take, okay, so now say what you want to say?
3879520	3880360	Ding dong.
3882360	3883400	You are an enigma, Agent Dan.
3883400	3886240	Ah, yes, let's go knock on the door or ring the doorbell.
3887080	3890920	Why not both?
3890920	3893080	Yeah, I'd knock on the door and ring the doorbell.
3893080	3894420	Okay, several times.
3894420	3899420	A woman comes to the door, an older, middle-aged woman.
3899640	3903560	Oh, why hello there, who are you?
3903560	3907000	We're with a federal agency looking into the disappearance
3907000	3909800	of Billy Ray Spivey and I believe your daughter,
3909800	3912240	Jane Allen, might have been involved
3912240	3913480	and we would like to speak to her.
3913480	3914680	Can she come out and play?
3914680	3916800	No, play.
3916800	3917640	I'm sorry, I-
3917640	3919600	No, she can't.
3919600	3920920	She's not here.
3920920	3921760	Where is she?
3921760	3925320	Well, she's gone, she hasn't been around for a bit.
3925320	3926840	When was the last time you saw her?
3926840	3930680	Ah, dear, about three weeks ago.
3930680	3931960	What is your name, ma'am?
3931960	3933200	My name's Nancy.
3933200	3934240	Nancy Allen.
3935240	3938080	Like the author from Springfield, Missouri.
3939720	3942880	Yes, no, yeah, she's gone, you know.
3942920	3944800	You've reported this to the sheriff, of course.
3944800	3947400	Well, why would I need, she's fine.
3947400	3949520	But you don't know where she is?
3949520	3952440	No, she's come back.
3952440	3953880	Does this happen often?
3953880	3955200	She's done this before?
3955200	3959040	No, no, my husband, he's always at work.
3959040	3960560	He's, you know, it's just me here.
3960560	3962400	I'm just taking care of, I'm just waiting.
3962400	3964520	And this doesn't seem odd to you
3964520	3966280	that she would disappear.
3966280	3968320	It's not usual for her to do that
3968320	3971940	and you're relatively unconcerned about it?
3971940	3974940	You can roll human, anyone that wants to.
3974940	3975940	I'll do that also.
3978060	3978900	89.
3978900	3979720	Fail. Fail.
3979720	3980560	Fuck, I fail also.
3980560	3981820	Hold on. So I get on a 60.
3984180	3985300	39 on a 60.
3985300	3986460	Oh, nice.
3986460	3990380	Well, Joe Dean, she seems to be telling the truth
3990380	3993460	and is pretty forthcoming and honest
3993460	3995660	and doesn't actually seem to be that concerned at all.
3995660	3997500	The rest of you can't get a good read.
3997500	3999420	Has this ever happened before?
3999420	4001340	Has she disappeared for any amount of time?
4001580	4002860	No, not really.
4002860	4004780	She's an independent girl. It's fine.
4004780	4008740	Was she like on her way to a certain place
4008740	4011580	or did she say she was going somewhere?
4011580	4014540	Any clue of what might've happened?
4014540	4016100	It just, you know, it happens sometimes.
4016100	4018780	People just, they go places and they come back.
4018780	4019620	It's fine.
4019620	4023260	Have you heard any of her friends going missing too?
4026200	4027700	Does she live here?
4027700	4029220	Yeah, yeah, yeah.
4029220	4033540	Has she gone missing for upwards of three weeks before?
4033540	4034380	She said no.
4035500	4036780	For the third time, no.
4036780	4038860	For the third time, no.
4038860	4039900	Nancy.
4039900	4043260	I feel like I'm repeating myself.
4043260	4045020	It's just such a weird story.
4045020	4047860	Like, I feel like I'm getting something wrong here.
4047860	4049100	Why don't you care?
4049100	4052580	Yeah, I feel like you should carry more information
4052580	4053900	about your daughter.
4054820	4057300	I'm just very easy going.
4057300	4058140	That's all.
4058460	4059580	I'm a cool mom.
4059580	4060420	Oh yeah.
4060420	4061740	I'm a very cool mom.
4061740	4062580	I had a cool mom.
4062580	4063420	So cool.
4064700	4067100	Yeah, I had to really pull myself through.
4067100	4069180	Well, you know, like I had to get myself to high school
4069180	4071300	and then pay for my own college and everything.
4071300	4074620	Cool mom isn't always so cool at the end of the day.
4074620	4076500	You know what I mean?
4076500	4077820	Just something to think on.
4077820	4078860	I don't.
4078860	4080620	I've always wanted to be the cool mom.
4080620	4083620	Is that some sort of thing they do in like the Northeast?
4083620	4086100	Are you from up in Pennsylvania maybe
4086100	4088580	and you were trying out like the parenting technique,
4088580	4091820	some sort of Philadelphia experiment or something?
4091820	4094500	Oh no, we got wine moms all over the country.
4094500	4096260	No, I'm born and bred.
4096260	4097700	Born and bred in Grover'sville.
4097700	4100060	You were born inbred?
4100060	4100900	Expand on that.
4100900	4102020	Yes.
4102020	4103740	That was not a slip-up.
4103740	4105940	I don't think you actually said born inbred.
4107300	4109100	Oh, you're gonna have to rewind that.
4109100	4109940	Inbred.
4109940	4110780	Rewind that and listen again.
4110780	4112620	Ah.
4112620	4114940	For those of you playing along at home.
4116100	4120580	Is Mr. Allen home?
4120580	4122700	Is there a Mr. Allen here?
4122700	4124340	No, he's just at work.
4124340	4125180	Where does he work?
4125180	4126020	Town hall.
4126020	4127660	He's one of the aldermen running the town.
4127660	4128540	Just so busy.
4128540	4129500	Work, work, work.
4129500	4130580	What is his name?
4130580	4131460	Work, work, work.
4131460	4132300	Allen.
4132300	4133120	Allen.
4133120	4133960	Allen.
4133960	4135980	His last name is in fact Allen.
4135980	4137540	It's Bradley Allen.
4137540	4139620	Maybe we ought to go talk to him.
4139620	4141620	Maybe he cares.
4141620	4144220	Have you seen him recently or has he been gone
4144260	4146140	for an extended period of time at this point?
4146140	4147180	He's been working.
4147180	4148020	For how long?
4148020	4149020	He's been working real hard.
4149020	4149860	Good.
4152120	4152960	I don't know.
4152960	4153780	Years.
4154980	4156320	Yeah.
4156320	4158860	Do you mind if we come in and look around?
4158860	4159900	Yeah, sure.
4159900	4161860	Yeah, you seem pretty chill.
4161860	4163460	All right, let's go ahead.
4163460	4164900	Can you show us to Jane's room?
4164900	4165720	Sure.
4165720	4167180	Maybe she has like some letters
4167180	4168860	that she's written from her.
4168860	4169680	Sure.
4169680	4172980	She is going to walk you all upstairs.
4172980	4175780	Harlan wants to be clocking pictures as we go.
4175780	4178540	Can I get a sense of which one Jane looks like?
4179980	4184980	Jane is a late teenage year girl,
4184980	4189100	minor amount of acne, very pale.
4189100	4190140	One of those people with almost like
4190140	4192300	uniformly colored skin tone,
4192300	4196980	just like kind of this off-white eggshellish almost color.
4196980	4198800	Oddly, in all the photos,
4198800	4201540	she has almost identically the same smile.
4201540	4203580	She's one of those people that whenever they smile,
4203580	4207700	it's exact same look every single photo.
4207700	4211500	I have the exact same photo in all of my pictures.
4211500	4212860	I look like Zach.
4214060	4215600	Fucking woof, dude.
4218580	4219840	Zach, Zach same.
4220780	4221620	I liked it.
4221620	4222440	Every time.
4223880	4224720	It was good.
4224720	4225620	It was good.
4225620	4228720	So Cindy sees a picture where Nancy Allen
4228720	4231940	is looking particularly good in a family photo.
4231940	4232780	And she's like,
4232780	4235160	wow, you're dressed to kill in this one.
4236040	4236880	Thank you.
4236880	4238000	It means a lot.
4238000	4240160	Once we get to her room, I...
4240160	4241320	Sometimes it works.
4245600	4246440	Ever done it?
4248240	4251040	You're really dressed to kill.
4251040	4252880	It's funny you say that because I killed someone.
4252880	4255880	I killed my daughter in this dress, yeah.
4255880	4258700	Hairs all blown out, yeah.
4259620	4260460	Is anything missing from her room?
4260460	4263500	Any clothes or nothing?
4263500	4265340	Yeah, let's do a quick search.
4265340	4266420	One more question about her.
4266420	4269420	Does she look like she's been taking care of herself?
4269420	4271920	Or has she been wearing these clothes for like three weeks?
4271920	4273180	I take care of herself.
4273180	4277100	Houses in pristine condition, cleaned, smells fresh.
4277100	4280660	Jane Allen's room, bed made, window open.
4280660	4283020	It's not sunny anymore cause it's later in the day,
4283020	4286680	but it looks like a freshly cleaned kids room.
4286680	4288720	Do you think she might've went out the window?
4288720	4291480	That was my first thought.
4291480	4292320	Exactly.
4292320	4294480	I think she might've said goodbye to her mother
4294480	4295600	and then just left.
4295600	4297240	But did she leave out the window?
4299000	4300320	You want to give me those search roles?
4300320	4301160	Yeah.
4302120	4304160	I got a 33.
4304160	4307000	Oh, I also succeed.
4307000	4308360	I succeed also.
4308360	4310200	Critical success.
4310200	4314720	With your successes, you see a largely standard kids room.
4314720	4316240	There's nothing really out of place
4316760	4318920	as far as clothes or anything else goes.
4318920	4320360	Her desk is there.
4320360	4321200	It's September.
4321200	4322680	She just started her senior year of high school.
4322680	4325960	So you see kind of her freshly purchased books
4325960	4328080	and other material, but she's been gone for three weeks
4328080	4330460	basically since like the start of the semester.
4330460	4332260	But with that critical success,
4332260	4336160	you find a business card on that desk on top of the books.
4336160	4339760	And that business card says Scott Adams,
4339760	4343200	watch the skies, exclamation point.
4343200	4345100	And it has an email address.
4345100	4350100	And the email address is watchtheskies at aol.com.
4350460	4351980	What the hell does this mean?
4351980	4355060	["I Can't Get High"]
4381980	4385060	["I Can't Get High"]
4411980	4415060	["I Can't Get High"]
4441980	4445060	["I Can't Get High"]
4471980	4474980	["I Can't Get High"]
4501980	4504980	["I Can't Get High"]
4531980	4534980	["I Can't Get High"]
4561980	4564980	["I Can't Get High"]
